"state","puma5","msacmsa","pmsa","stab","msaname","pmsaname","pop2k","afact"
"54","00200","9999"," ","WV","Non-metro"," ",148742,1 
"54","00300","9999"," ","WV","Non-metro"," ",111200,1 
"54","00400","1900"," ","WV","Cumberland, MD-WV"," ",27078,0.127 
"54","00400","8872","8840","WV","Washington-Baltimore, DC-MD-VA-WV (C)","Washington, DC-MD-VA-WV (P)",118095,0.556 
"54","00400","9999"," ","WV","Non-metro"," ",67310,0.317 
"54","00500","9999"," ","WV","Non-metro"," ",113325,1 
"54","00600","6020"," ","WV","Parkersburg-Marietta, WV-OH"," ",87986,0.511 
"54","00600","9999"," ","WV","Non-metro"," ",84350,0.489 
"54","00700","3400"," ","WV","Huntington-Ashland, WV-KY-OH"," ",96784,0.789 
"54","00700","9999"," ","WV","Non-metro"," ",25957,0.211 
"54","00800","1480"," ","WV","Charleston, WV"," ",251662,0.875 
"54","00800","9999"," ","WV","Non-metro"," ",35865,0.125 
"54","00900","9999"," ","WV","Non-metro"," ",127444,1 
"54","01000","9999"," ","WV","Non-metro"," ",106802,1 
"54","01100","9999"," ","WV","Non-metro"," ",116017,1 
"54","01200","3400"," ","WV","Huntington-Ashland, WV-KY-OH"," ",42903,0.328 
"54","01200","9999"," ","WV","Non-metro"," ",88071,0.672 
"55","00100","2240"," ","WI","Duluth-Superior, MN-WI"," ",43287,0.239 
"55","00100","9999"," ","WI","Non-metro"," ",137495,0.761 
"55","00200","3080"," ","WI","Green Bay, WI"," ",102313,1 
"55","00300","3080"," ","WI","Green Bay, WI"," ",124465,1 
"55","00400","5120"," ","WI","Minneapolis-St. Paul, MN-WI"," ",63155,0.283 
"55","00400","9999"," ","WI","Non-metro"," ",159697,0.717 
"55","00500","2290"," ","WI","Eau Claire, WI"," ",148337,1 
"55","00600","9999"," ","WI","Non-metro"," ",303910,1 
"55","00700","5120"," ","WI","Minneapolis-St. Paul, MN-WI"," ",36804,0.194 
"55","00700","9999"," ","WI","Non-metro"," ",153325,0.806 
"55","00800","9999"," ","WI","Non-metro"," ",140085,1 
"55","00900","3870"," ","WI","La Crosse, WI-MN"," ",107120,1 
"55","01000","9999"," ","WI","Non-metro"," ",193590,1 
"55","01100","4720"," ","WI","Madison, WI"," ",208054,1 
"55","01200","4720"," ","WI","Madison, WI"," ",218472,1 
"55","01300","9999"," ","WI","Non-metro"," ",215141,1 
"55","01400","9999"," ","WI","Non-metro"," ",252344,1 
"55","01500","0460"," ","WI","Appleton-Oshkosh-Neenah, WI"," ",358365,1 
"55","01600","8940"," ","WI","Wausau, WI"," ",125834,1 
"55","01700","9999"," ","WI","Non-metro"," ",167780,1 
"55","01800","1602","3800","WI","Chicago-Gary-Kenosha, IL-IN-WI (C)","Kenosha, WI (P)",149577,1 
"55","01900","5082","6600","WI","Milwaukee-Racine, WI (C)","Racine, WI (P)",188831,1 
"55","02001","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",162402,1 
"55","02002","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",145708,1 
"55","02003","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",134585,1 
"55","02004","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",154279,1 
"55","02101","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",113792,1 
"55","02102","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",229398,1 
"55","02201","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",148131,1 
"55","02202","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",100698,1 
"55","02203","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",111938,1 
"55","02300","5082","5080","WI","Milwaukee-Racine, WI (C)","Milwaukee-Waukesha, WI (P)",199810,1 
"55","02400","3620"," ","WI","Janesville-Beloit, WI"," ",152307,1 
"55","02500","7620"," ","WI","Sheboygan, WI"," ",112646,1 
"56","00100","9999"," ","WY","Non-metro"," ",121885,1 
"56","00200","1350"," ","WY","Casper, WY"," ",66533,0.564 
"56","00200","9999"," ","WY","Non-metro"," ",51443,0.436 
"56","00300","9999"," ","WY","Non-metro"," ",140300,1 
"56","00400","1580"," ","WY","Cheyenne, WY"," ",81607,0.718 
"56","00400","9999"," ","WY","Non-metro"," ",32014,0.282 
